"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"2596","Saskatchewan","Other revenue type","2008/2009","Ancillary enterprises",57723,"Investment, donations, grants and other","SK"
"2597","Saskatchewan","Other provinces","2008/2009","Sponsored research",1541,"Other government","SK"
"2598","Saskatchewan","Investments","2008/2009","Sponsored research",-168,"Investment, donations, grants and other","SK"
"2599","Saskatchewan","Total grants","2008/2009","Special purpose and trust",6218,"Investment, donations, grants and other","SK"
"2600","Saskatchewan","Total grants","2008/2009","General operating",5729,"Investment, donations, grants and other","SK"
"2601","Saskatchewan","Investments","2008/2009","Capital",7946,"Investment, donations, grants and other","SK"
"2602","Saskatchewan","Other revenue type","2008/2009","General operating",36202,"Investment, donations, grants and other","SK"
"2603","Saskatchewan","Provincial","2008/2009","General operating",348321,"Provincial","SK"
"2604","Saskatchewan","Federal","2008/2009","Special purpose and trust",1896,"Federal","SK"
"2605","Saskatchewan","Total donations","2008/2009","General operating",5837,"Investment, donations, grants and other","SK"
"2606","Saskatchewan","Total grants","2008/2009","Sponsored research",34884,"Investment, donations, grants and other","SK"
"2607","Saskatchewan","Provincial","2008/2009","Ancillary enterprises",96,"Provincial","SK"
"2608","Saskatchewan","Total grants","2008/2009","Capital",53,"Investment, donations, grants and other","SK"
"2609","Saskatchewan","Total donations","2008/2009","Endowment",5424,"Investment, donations, grants and other","SK"
"2610","Saskatchewan","Other provinces","2008/2009","General operating",15951,"Other government","SK"
"2611","Saskatchewan","Investments","2008/2009","General operating",4708,"Investment, donations, grants and other","SK"
"2612","Saskatchewan","Municipal","2008/2009","Capital",50,"Other government","SK"
"2613","Saskatchewan","Tuition and other fees","2008/2009","Special purpose and trust",2226,"Tuition and other fees","SK"
"2614","Saskatchewan","Investments","2008/2009","Special purpose and trust",-1748,"Investment, donations, grants and other","SK"
"2615","Saskatchewan","Foreign","2008/2009","Sponsored research",930,"Other government","SK"
"2616","Saskatchewan","Municipal","2008/2009","Sponsored research",102,"Other government","SK"
"2617","Saskatchewan","Provincial","2008/2009","Sponsored research",48469,"Provincial","SK"
"2618","Saskatchewan","Investments","2008/2009","Endowment",-39095,"Investment, donations, grants and other","SK"
"2619","Saskatchewan","Foreign","2008/2009","General operating",893,"Other government","SK"
"2620","Saskatchewan","Other provinces","2008/2009","Special purpose and trust",3,"Other government","SK"
"2621","Saskatchewan","Federal","2008/2009","General operating",14458,"Federal","SK"
"2622","Saskatchewan","Total donations","2008/2009","Sponsored research",5117,"Investment, donations, grants and other","SK"
"2623","Saskatchewan","Other revenue type","2008/2009","Capital",1489,"Investment, donations, grants and other","SK"
"2624","Saskatchewan","Total donations","2008/2009","Special purpose and trust",12508,"Investment, donations, grants and other","SK"
"2625","Saskatchewan","Foreign","2008/2009","Special purpose and trust",102,"Other government","SK"
"2626","Saskatchewan","Municipal","2008/2009","Special purpose and trust",200,"Other government","SK"
"2627","Saskatchewan","Total donations","2008/2009","Capital",506,"Investment, donations, grants and other","SK"
"2628","Saskatchewan","Investments","2008/2009","Ancillary enterprises",566,"Investment, donations, grants and other","SK"
"2629","Saskatchewan","Provincial","2008/2009","Special purpose and trust",42452,"Provincial","SK"
"2630","Saskatchewan","Provincial","2008/2009","Capital",123928,"Provincial","SK"
"2631","Saskatchewan","Municipal","2008/2009","General operating",18,"Other government","SK"
"2632","Saskatchewan","Federal","2008/2009","Sponsored research",98169,"Federal","SK"
"2633","Saskatchewan","Other revenue type","2008/2009","Special purpose and trust",36026,"Investment, donations, grants and other","SK"
"2634","Saskatchewan","Other revenue type","2008/2009","Sponsored research",664,"Investment, donations, grants and other","SK"
"2635","Alberta","Investments","2007/2008","Ancillary enterprises",833,"Investment, donations, grants and other","AB"
"2636","Alberta","Other provinces","2007/2008","Special purpose and trust",219,"Other government","AB"
"2637","Alberta","Federal","2007/2008","General operating",1954,"Federal","AB"
"2638","Alberta","Total donations","2007/2008","Capital",24607,"Investment, donations, grants and other","AB"
"2639","Alberta","Federal","2007/2008","Capital",7023,"Federal","AB"
"2640","Alberta","Other provinces","2007/2008","General operating",1324,"Other government","AB"
"2641","Alberta","Investments","2007/2008","Special purpose and trust",3705,"Investment, donations, grants and other","AB"
"2642","Alberta","Total grants","2007/2008","Sponsored research",62649,"Investment, donations, grants and other","AB"
"2643","Alberta","Other revenue type","2007/2008","Capital",10,"Investment, donations, grants and other","AB"
"2644","Alberta","Municipal","2007/2008","Special purpose and trust",94,"Other government","AB"
"2645","Alberta","Other revenue type","2007/2008","Sponsored research",14342,"Investment, donations, grants and other","AB"
"2646","Alberta","Other provinces","2007/2008","Sponsored research",10094,"Other government","AB"
"2647","Alberta","Provincial","2007/2008","Ancillary enterprises",4175,"Provincial","AB"
"2648","Alberta","Foreign","2007/2008","General operating",6137,"Other government","AB"
"2649","Alberta","Foreign","2007/2008","Sponsored research",5261,"Other government","AB"
"2650","Alberta","Total donations","2007/2008","Ancillary enterprises",1687,"Investment, donations, grants and other","AB"
"2651","Alberta","Tuition and other fees","2007/2008","General operating",456034,"Tuition and other fees","AB"
"2652","Alberta","Other revenue type","2007/2008","Special purpose and trust",50129,"Investment, donations, grants and other","AB"
"2653","Alberta","Federal","2007/2008","Sponsored research",274255,"Federal","AB"
"2654","Alberta","Investments","2007/2008","Capital",9628,"Investment, donations, grants and other","AB"
"2655","Alberta","Municipal","2007/2008","General operating",575,"Other government","AB"
"2656","Alberta","Total donations","2007/2008","Special purpose and trust",30298,"Investment, donations, grants and other","AB"
"2657","Alberta","Foreign","2007/2008","Special purpose and trust",3039,"Other government","AB"
"2658","Alberta","Total grants","2007/2008","Ancillary enterprises",117,"Investment, donations, grants and other","AB"
"2659","Alberta","Other provinces","2007/2008","Ancillary enterprises",33,"Other government","AB"
"2660","Alberta","Provincial","2007/2008","Sponsored research",280969,"Provincial","AB"
"2661","Alberta","Total grants","2007/2008","Special purpose and trust",11533,"Investment, donations, grants and other","AB"
"2662","Alberta","Provincial","2007/2008","Capital",530518,"Provincial","AB"
"2663","Alberta","Total donations","2007/2008","Endowment",54775,"Investment, donations, grants and other","AB"
"2664","Alberta","Other revenue type","2007/2008","Ancillary enterprises",171946,"Investment, donations, grants and other","AB"
"2665","Alberta","Investments","2007/2008","General operating",-19684,"Investment, donations, grants and other","AB"
"2666","Alberta","Provincial","2007/2008","General operating",990870,"Provincial","AB"
"2667","Alberta","Federal","2007/2008","Ancillary enterprises",164,"Federal","AB"
"2668","Alberta","Total grants","2007/2008","General operating",5699,"Investment, donations, grants and other","AB"
"2669","Alberta","Total donations","2007/2008","Sponsored research",97371,"Investment, donations, grants and other","AB"
"2670","Alberta","Total donations","2007/2008","General operating",31790,"Investment, donations, grants and other","AB"
"2671","Alberta","Other revenue type","2007/2008","General operating",101520,"Investment, donations, grants and other","AB"
"2672","Alberta","Investments","2007/2008","Endowment",-58253,"Investment, donations, grants and other","AB"
"2673","Alberta","Investments","2007/2008","Sponsored research",924,"Investment, donations, grants and other","AB"
"2674","Alberta","Municipal","2007/2008","Capital",2744,"Other government","AB"
"2675","Alberta","Total grants","2007/2008","Capital",-2360,"Investment, donations, grants and other","AB"
"2676","Alberta","Federal","2007/2008","Special purpose and trust",4558,"Federal","AB"
"2677","Alberta","Tuition and other fees","2007/2008","Special purpose and trust",262,"Tuition and other fees","AB"
"2678","Alberta","Provincial","2007/2008","Endowment",23242,"Provincial","AB"
"2679","Alberta","Municipal","2007/2008","Sponsored research",1475,"Other government","AB"
"2680","Alberta","Provincial","2007/2008","Special purpose and trust",98357,"Provincial","AB"
"2681","British Columbia","Total grants","2007/2008","Ancillary enterprises",237,"Investment, donations, grants and other","BC"
"2682","British Columbia","Municipal","2007/2008","Special purpose and trust",103,"Other government","BC"
"2683","British Columbia","Federal","2007/2008","Special purpose and trust",29235,"Federal","BC"
"2684","British Columbia","Provincial","2007/2008","Capital",203420,"Provincial","BC"
"2685","British Columbia","Investments","2007/2008","Sponsored research",6058,"Investment, donations, grants and other","BC"
"2686","British Columbia","Total grants","2007/2008","Capital",9467,"Investment, donations, grants and other","BC"
"2687","British Columbia","Federal","2007/2008","Ancillary enterprises",2,"Federal","BC"
"2688","British Columbia","Other revenue type","2007/2008","Capital",25528,"Investment, donations, grants and other","BC"
"2689","British Columbia","Foreign","2007/2008","General operating",12,"Other government","BC"
"2690","British Columbia","Other revenue type","2007/2008","Special purpose and trust",95144,"Investment, donations, grants and other","BC"
"2691","British Columbia","Investments","2007/2008","Ancillary enterprises",3584,"Investment, donations, grants and other","BC"
"2692","British Columbia","Investments","2007/2008","General operating",-4335,"Investment, donations, grants and other","BC"
"2693","British Columbia","Total donations","2007/2008","Ancillary enterprises",347,"Investment, donations, grants and other","BC"
"2694","British Columbia","Provincial","2007/2008","Sponsored research",137382,"Provincial","BC"
"2695","British Columbia","Total donations","2007/2008","Endowment",41383,"Investment, donations, grants and other","BC"
